,source,review_id,user_name,review_title,review_description,rating,thumbs_up,review_date,developer_response,developer_response_date,appVersion,laguage_code,country_code,App
765,Google Play,3dee4c9e-106e-4e2d-826b-806acaeb7f9c,Zoltán Sánta,,Ahány autó annyiféle kezelési mód. Csak elindulni 10 perc volt.,5,1,2024-05-01 01:32:58,,,3.13,hu,hu,Mol Limo
766,Google Play,dbabbf10-00d6-4496-beda-54859be7c113,Botond Springer,,"Majdnem tökéletes. Nagyon hasznos lenne, ha a bérlés VÉGÉN is lenne egy chatbox ahol lehetne írásban jelenteni valamit! A bérlés megkezdésekor van ilyen. Lezáráskor miért nincs? Logikus volna, hogy miután nálam volt egy autó azután tudok mondani bármit róla, nem előtte...",4,1,2024-04-17 13:19:59,,,3.13,hu,hu,Mol Limo
767,Google Play,83c9e4f3-4d12-4212-958c-d64fe902fcb5,Norbert M,,A zónak bővítésre várnak....,4,1,2024-04-15 20:51:40,,,3.13,hu,hu,Mol Limo
768,Google Play,a296142a-6f14-4af6-9e0f-9769ed4284d2,Wolf Spirit,,"Minden adat kitöltve, fényképek feltöltve, de azt írja ""állapot: hiányos"", azt viszont véletlen sem, hogy mi hiányzik! Így fogunk tudni haladni! Gondolom, én vegyem fel a kapcsolatot az ügyfélszolgákkal, nem az applikációt kéne megcsinálni.",1,0,2024-04-06 12:35:34,,,,hu,hu,Mol Limo
769,Google Play,c728c0b4-492e-407f-a08c-32633569c907,D Sim,,"Az autók jók, de sok az igénytelen, koszos bérlő. A havidíjas fizetési folyamat bűnlassú, a GPS-ük pedig pontatlanabb, mint a 10 éves ""okos""telefonomé. Az ügyfélszolgálat borzasztóan lassú, telefonon meg elérhetetlen. Lehetne több a tisztességes elektromos.",3,4,2024-04-02 00:32:27,,,3.13,hu,hu,Mol Limo
770,Google Play,734d95b0-b5de-4999-9af4-c05e0fa12ec1,Tibor Somogyi,,jó 4 es mert nem mindig egyből érti hogy leállítottam. Meg lehetne kis útmutató a különböző autókhoz.,4,0,2024-03-31 12:05:58,,,3.13,hu,hu,Mol Limo
771,Google Play,b67ff16a-3a8d-42ee-8984-73361e94dd0b,D. Zoli,,"Nem tudok az alkalmazásban regisztrálni, egy fehér üres képernyő jön elő olyankor.. A térképet mutatja. Feltehetően csak új android frissítéssel megy. De a telefon 4 éves, és nem jön ki rá frissítés. Huawei p20 lite. Így akkor hogy lehet regisztrálni, használni a Limo-t?..",1,3,2024-03-30 17:21:05,,,3.13,hu,hu,Mol Limo
772,Google Play,22ab7f5c-008a-4c04-ab04-511f1a4c809c,Balázs Horváth,,"Csak a GreenGo!!! Az összes útvonal, amit jártam már a két autómegosztóval is, minden alkalommal kedvezőbb árral jött ki a GreenGo-ra. Ráadasul csak elektromos a flotta, városi vezetésre alkalmasabb",1,3,2024-03-25 21:11:30,,,3.13,hu,hu,Mol Limo
773,Google Play,1e1ac39b-c32e-470c-abee-7c799db15cd2,Ez Megaz,,"Egyszerű és megbízhatóan működik, de néha belassul az alkalmazás",4,1,2024-03-15 15:53:25,,,3.13,hu,hu,Mol Limo
774,Google Play,7595a64a-4ac6-472a-a295-7d642907794c,Tamás Tóth,,"Egyre lassabb az alkalmazás. A sérüléseket nem engedte bejelenteni, lefagyott. A lezáráskori fotókat is nehezen kezelte, engedte megcsinálni. Az autókat és a zóna határokat pontosan mutatja. Menet közben nincs baj vele. A kezdés és lezárás rizikós.",4,2,2024-03-04 15:18:37,,,3.13,hu,hu,Mol Limo
775,Google Play,cc15c090-1d7d-4566-bc0d-afdeeec349d6,Ádám Pór,,"Vannak bajok, de használható.",3,1,2024-02-22 06:37:49,,,3.13,hu,hu,Mol Limo
776,Google Play,829ba8e0-12f8-4922-b817-36b7156b9023,Szabó Roland (Roland),,"Maga az autóik jók. Az árazásuk néha még jobb is mint a konkurens budapesti car-sharing cégnek, mivel belvárosban inkább választottam volna a Limo-t mint a konkurens oldalt, a kilóméterenkénti díjazásuk miatt. Viszont a szolgáltatás elérhetőségét nagy esetekben a program hiányosságai okozták. Az esetek majdnem minden pillanatában ha megnyitom az alkalmazást, csak tölt és tölt. Emiatt nem lehet hozzáférni egyáltalán a szolgáltatáshoz.",2,7,2024-02-07 10:29:13,,,3.13,hu,hu,Mol Limo
777,Google Play,0a683828-253a-4638-ae84-70228b91a72e,Dalma Gyenes,,A leggyakrabban igénybevehető autómegosztó szolgáltatás!,5,0,2024-02-01 11:55:18,,,3.13,hu,hu,Mol Limo
778,Google Play,da12208c-af1a-4a30-ab3b-6c8227da3901,Tamás Urbán,,Király,5,0,2024-01-16 19:59:11,,,3.13,hu,hu,Mol Limo
779,Google Play,2d20f361-d53d-4242-b9ef-23d4263e2958,József Pázmándi,,"Kiírhatná több profil esetén, hogy kivel indítottam a bérlést. Amúgy jó.",5,0,2024-01-13 19:28:00,,,3.13,hu,hu,Mol Limo
780,Google Play,12e0574c-5589-4eee-8749-2a5d4f3f6d65,Akos Veger,,"Körülbelül 2 hét alatt nem sikerült a regisztrációmat elfogadni, vagy elutasítani, így még alkalmam sem volt kipróbálni a szolgáltatást.",1,0,2024-01-04 07:05:02,,,3.3,hu,hu,Mol Limo
781,Google Play,8d00c09d-fc86-4eb3-909f-92c6bb4d4cbf,Dávid Szabó,,"Nagyon gáz, hogy abban a pillanatban amikor hattérbe teszem az alkalmazást az app elfelejti a térképet. Háttérből újra elővéve pedig csak teker és teker de nem tölti be újra a térképet. Be kell zárni és újra meg kell nyitni ha az ember használni akarja.Egy ilyen hiba 7 éve is ciki lett volna.",1,12,2024-01-03 12:52:01,,,3.13,hu,hu,Mol Limo
782,Google Play,8074b6c7-851b-4c73-807d-caabe8795181,József Nagy,,"Sokat laggol az app, kb. vagy fél éve.Samsung S23 van, lehet nem bírja.",2,1,2024-01-01 19:41:10,,,3.13,hu,hu,Mol Limo
783,Google Play,67497f69-a24d-44df-9f33-aeff4d48552f,Norbert Murzsicz,,Előfizetéssel a legolcsóbb autóbérlő app a fővárosban.,5,0,2023-12-29 13:39:21,,,3.13,hu,hu,Mol Limo
784,Google Play,e25b317d-80ec-4c56-aa6a-486a0197d78c,Bálint Ferenczhalmy,,"szuper szolgáltatás, de az autóállomány elmarad a versenytársaktól. Kifejezetten bosszantó, hogy a kelenföldi p+r parkolók tiltott zónák. Ezt valahogy csak meg lehetne oldani",3,2,2023-12-22 23:18:28,,,3.13,hu,hu,Mol Limo
785,Google Play,12e1edce-be6a-4939-93ce-c26575882d55,Haverla Zsolt,,Szeretem,5,0,2023-12-14 17:43:51,,,3.13,hu,hu,Mol Limo
786,Google Play,1fa40f7c-d4e6-4459-aeb0-c0a92b51af97,A J,,"A meglévő sérülések áttekintése katasztrofális, azt valaki humán erőforrás katalogizálhatná meg takaríthatná néha. Az út végi fotózás sötétben meg valami kriminális, teljesen rosszkor vakuzik és egy elmosódott ködös kiégett borzalom az összes kép, ha letakarom a vakut, jobban jártok.",3,3,2023-12-02 02:00:04,,,3.13,hu,hu,Mol Limo
787,Google Play,84ee2270-c972-4dbc-b69e-ccb0e214291f,Ferenc Csengeri,,"Kiválóan megírt app, nagy járműflotta, jó autók.",5,1,2023-11-24 11:31:00,,,3.13,hu,hu,Mol Limo
788,Google Play,c7c9a41d-c606-4aef-beff-850df7525fd5,Rajmund Tót,,"Sem huawei, sem samsung készüléken nem tudom hozzáadni a bankkártyám, vagy összeomlik az app, vagy olyan (statikus)jelszó kell, ami sosem érkezik meg.",2,1,2023-11-18 15:58:52,,,3.13,hu,hu,Mol Limo
789,Google Play,b2d9d06c-cbbc-4514-b6b6-1cba14740347,Csilla Herbai,,"Alapvetően hasznos szolgáltatást nyujtanak, de az üzemeltetés koránt sem tökéletes. Amikor szuksegem lenne autóra, sosincs a közelemben. Pl. reptérről rendszeresen elviszik az autókat. Ügyfélszolgálaton 1 ember dolgozik, elérhetetlen 20+ percen keresztül. Autók GPS-e nem pontos, volt, hogy kilométerekkel arrébb állt az autó, mint amit a GPS mutatott.",3,4,2023-11-12 17:40:49,,,3.13,hu,hu,Mol Limo
790,Google Play,9b2e1c8f-80fe-4a29-9869-d7fe8d7376e8,Áron Fernbach,,"Igen csak alulmarad a greengohoz képest az app élménye. Mindenki újra és újra befotozza ugyanazokat a hibákat, és mivel nincs kedvem végig bogaraszni, én is inkább befotozom 21edjére ugyanazt a hibát. A lezárásos fotóknál is a green go megoldása tetszik jobban, hogy ott van négy placeholder az autó sarkairol. A green go appban előre látom a töltöttséget is. Az már egy masik kérdés hogy ezek a kis benzines autók szánalmasak. Maradok a greengonál. Drágább is mint a greengo.",3,4,2023-11-06 15:07:00,,,3.13,hu,hu,Mol Limo
791,Google Play,3da9d2e5-41f8-4a00-9b9b-d0f778775765,filla tamas,,Tisztelt fejlesztő regisztrálás közbe a lakcímkártya lefenykepezestol nem megy tovább,5,2,2023-11-03 09:59:16,,,3.13,hu,hu,Mol Limo
792,Google Play,e2282249-b03c-4dea-a41f-e9e26c42e45b,Sára Szabó,,"Fantasztikus, hogy látom az autókat, le tudom foglalni őket, viszont ahhoz hogy kinyissam, már nem elég az 5G-s internet sem, mert az alkalmazás szerint nincs internetkapcsolatom.",1,1,2023-10-30 10:33:56,,,3.12,hu,hu,Mol Limo
793,Google Play,9ec477d4-944f-4206-a26d-30325d2c7a60,Márton Serly,,"Adatfeltöltés, képfeltöltés közben kiléptet az appból, regisztrálni sem tudok.. Honor 10 Lite",1,2,2023-10-29 14:44:12,,,3.13,hu,hu,Mol Limo
794,Google Play,2b53c3ec-e743-46fa-b064-7afab0751c49,Dániel Nagy,,"Szeretem a változatos flottát, könnyen használható app.",5,0,2023-10-28 19:10:30,,,3.13,hu,hu,Mol Limo
795,Google Play,2b934c96-d950-4861-9d0c-a30b76d99f25,Péter Indig,,A hirtelen nagymértékű áremelés annyira megviselte a barátnőmet hogy ráment a kapcsolatunk,4,5,2023-10-19 21:23:12,,,3.13,hu,hu,Mol Limo
796,Google Play,da69bc1e-0762-44b8-87d7-cf0616eec5db,Lovas Csaba,,Full királyok vagytok ;),5,0,2023-10-14 17:36:11,,,3.13,hu,hu,Mol Limo
797,Google Play,25a9d606-2920-406f-a9e1-af56cdbe5d2f,Szabó Tamás,,Regisztrációs bónusz kód ▶️ 041E79WH ◀️ 4490 Ft levezethetőséget kapsz ajándékba‼️😉,5,3,2023-10-06 16:19:11,,,3.13,hu,hu,Mol Limo
798,Google Play,e6a005ab-1bf1-48a4-be9c-e5e7a5cf5c58,Vince Jobbágy,,"Cool. Kicsit frissítem a véleményem. Összességében nagyon jó app, kiváló ügyfélszolgálat. Két dolognak örülnék: -kredittel történő fizetéskor is jó lenne látni, mennyibe került az út -jó lenne látni menet közben a megtett kilómétereket is, a bérlési idő mellett (ezzel együtt akár egy taxióra funkció se lenne rossz, ami írja az aktuális árát az útnak)",5,3,2023-09-23 16:03:50,,,3.13,hu,hu,Mol Limo
799,Google Play,dcf9a5a9-63ec-48eb-9807-50e3d0100cbf,Szintike Keskeny,,Szuper,5,0,2023-09-18 20:22:41,,,3.13,hu,hu,Mol Limo
800,Google Play,b69b88d5-ac7a-4862-8de9-c2eba8e746c2,Gergely Katona,,"Lehet, hogy csak nálam nem működik, de gesztus vezérléssel nem tudok kilépni az alkalmazásból. Csak azt írja ki, hogy nyomjam meg a vissza gombot mégegyszer.",4,4,2023-09-11 12:27:18,,,3.13,hu,hu,Mol Limo
801,Google Play,9c78391c-2685-4490-ae3f-3eca4c64e2a4,Elemér Szatmári,,"A pénzügyi rész szinte követhetetlen. Utólag pénzforgalmi számla, nem tranzakciónkénti bontás. Más szerepel a visszaigazoló emailben és más a számlán. Az alkaazásban nincs rendes pénzügyi track record. A kezdeményezés jó a megvalósítás még kezdetleges. Drukkolok, hogy javuljon!",5,4,2023-09-05 19:31:51,,,3.13,hu,hu,Mol Limo
802,Google Play,d38efd02-a8f1-48ab-a668-90dcaf86b40d,Botond Goffa,,Five Stars 🤩 🎉 ötös tsilagok.,5,0,2023-09-01 17:46:47,,,3.12,hu,hu,Mol Limo
803,Google Play,9602f637-2fd1-4156-85e9-45403f3827cf,Balázs IT SYS BB,,Professional.,5,0,2023-09-01 15:11:41,,,3.12,hu,hu,Mol Limo
804,Google Play,453dba28-cde0-4b72-ac50-1ab3801f4edf,Szabolcs Veréb,,"Olyan kerekbilincs bírságot terheltek a kártyámra, ami abból adódott, hogy az applikáció szerint le lehetett ott rakni az autót. Ez nem volt igaz, mert lakossági engedélyhez kötött, az egyébként szabályos parkolás. Korrekt...",1,3,2023-08-31 08:09:37,,,3.12,hu,hu,Mol Limo
805,Google Play,7f95e19e-7725-48ea-8582-c8b65022c876,József István Magócsi,,"Könnyen használható, tiszta jól felszerelt autók az applikáció is jól áttekinthető egyszerű használni. Probléma esetén nagyon segítőkész az ügyintéző. Csak ajánlani tudom.",5,0,2023-08-17 16:41:31,,,3.12,hu,hu,Mol Limo
806,Google Play,115c686a-5fe2-4fd0-8f98-ee48d8bb4d42,Tamás Ballai,,"Szeretem használni, sokszor volt nagy segítség",5,1,2023-08-03 17:14:19,,,3.12,hu,hu,Mol Limo
807,Google Play,ea0e92bc-002c-4fd3-94bf-1a1ddd4194c5,Bence Kósa,,"Az utóbbi két alkalommal előfordult hogy az autó nem ott volt, ahol mutatta, hanem természetesen a rakparton, amit 20 perc sétával tudtam volna megközelíteni, ma pedig hiába volt ott az autó ahol mutatta, nem nyitotta ki. Igy elegem lett. Töröltem.",1,3,2023-07-19 18:18:46,,,3.12,hu,hu,Mol Limo
808,Google Play,cb6d1f21-0275-48eb-99d5-34c73219c3ea,Márk Takács,,Szuper,5,0,2023-07-13 16:06:35,,,3.12,hu,hu,Mol Limo
809,Google Play,8a7aa705-44d9-4069-b726-a05ad30c2497,Benjámin Szilágyi,,Szinte az első naptól használom. Nem versenyképes árban a GG-hez képest.,1,1,2023-07-02 23:22:23,,,3.11,hu,hu,Mol Limo
810,Google Play,56321a20-3691-42b0-963a-443e75a7ddc9,Altmaa Bold,,"Nem tudok regisztrálni, állandóan kidob!",1,3,2023-07-02 10:57:51,,,3.11,hu,hu,Mol Limo
811,Google Play,2931e1a5-86e4-4b27-9285-7e58a548ecb4,Roland Borbás,,"Hosszabb ideje használom már a szolgáltatást és az applikációt. Az autók helyzetet többször rossz helyre mutatja (a cím jó, csak a térképen mutatja rosszul), így előfordult, hogy percekig keringtem az autót keresve. Az appra ráférne egy design váltás, de egyébként minden rendben.",4,0,2023-06-25 09:41:00,,,3.11,hu,hu,Mol Limo
812,Google Play,edddfa9a-e06a-443f-9f79-5b868211b6fa,Balázs Gáspár,,"Még csak regisztrálni sem tudok, az app elakad és nem lehet mit csinálni.",1,3,2023-06-19 21:49:32,,,3.11,hu,hu,Mol Limo
813,Google Play,9ea9f447-5229-4720-907d-c412127d4a0d,Lukács Tóth,,"Előfordul néha, hogy a kocsi odébb van",4,1,2023-06-10 22:29:47,,,3.11,hu,hu,Mol Limo
814,Google Play,6fdc2d4d-d763-485e-9de8-6ffa1aa254e4,András Kósik,,"Nemrég óta használom, szerencsére eddig probléma nélkül. :) Kiváló lenne, ha bérlési időszak alatt vagy ha máskor nem, a záráskor (körbefotózáskor) lehetne szöveges értékelést adni az autó műszaki állapotáról. Pl.: félre húz az autó, szálszakadt a gumi, rossz benne a váltó, nem világít valamely izzó, stb. Mert így nem tudom bizonyítani, hogy a műszaki hibákat nem én okoztam. Egyszer az egyik Daciaban jelzett be a keréknyomás érzékelő, holott se nem padkáztam, se nem kátyúztam vele.",5,0,2023-05-28 19:32:39,,,,hu,hu,Mol Limo
815,Google Play,f30205e4-9286-4fd3-9f70-4f9e5369809f,Dénes Surman,,"Abban a pillanatban, hogy valamilyen képet akarok feltölteni, az alkalmazás újratölt, és minden addigi módosítás elveszik, így ellehetetlenül a regisztráció. Sebaj, van konkurencia. (Mi Note 9T)",1,3,2023-05-19 10:38:36,,,3.11,hu,hu,Mol Limo
816,Google Play,58efcb0f-22ad-4da2-b2df-9084fc37698b,Dani Szalkai,,"Nagyon jó applikáció, teljesen ok. Az ár a többihez képest drágább.",3,1,2023-05-18 18:41:20,,,3.10,hu,hu,Mol Limo
817,Google Play,584dffd9-4d96-41c7-a9a7-b05bcc153aaf,József Porkoláb,,"A regisztrációs díj kifizetése után 4490 Ft kreditet kapsz, ha ezzel a kóddal regisztrálsz: 631LNLHD",5,2,2023-04-27 10:20:57,,,3.10,hu,hu,Mol Limo
818,Google Play,f44154d2-e723-4a38-9e04-df3c398605f4,Bence Kövy,,A regisztráció közben folyton kidobál a kezdőlapra és kezdhetem előröl az adatok módosítása menüben,3,1,2023-04-22 07:40:02,,,3.10,hu,hu,Mol Limo
819,Google Play,e4d367fa-56ed-450c-80e0-21c68114afaa,István Horváth,,Minden szuper. Szetetem,5,0,2023-04-21 06:15:29,,,3.10,hu,hu,Mol Limo
820,Google Play,6a22c8ef-17b7-403a-bded-1e11497d1a02,Ágnes Mórocza-Ternyei,,"Nagyon jó, tényleg 20-Ft-tal olcsobban tankoltunk!",5,1,2023-04-17 23:19:10,,,3.7,hu,hu,Mol Limo
821,Google Play,1c2f9d66-0222-4bc9-ab73-20dd37417aed,Norbert Lovas,,Az egyik leg korrektebb cèg itthon az tuti... Csak ajánlani tudom mindenkinek.,5,2,2023-04-08 22:32:29,,,3.10,hu,hu,Mol Limo
822,Google Play,05384fb6-c446-4f77-96ae-9eeb896a019e,András Kulja,,Sajnos a frissítés óta nem indul el a Galaxy S22 Ultrán és S23 Ultrán sem :/,1,2,2023-04-07 18:35:01,,,3.10,hu,hu,Mol Limo
823,Google Play,cf80e755-7a81-41bc-a035-bfe5d96b90ee,W. M.,,Jobb a mostani nem kizárólag perc alapú díjszabás.,4,1,2023-04-06 06:25:03,,,3.10,hu,hu,Mol Limo
824,Google Play,b016db33-027e-4bf1-afc3-7627a9f015fe,Csaba Radnai,,Szuper szolgáltatás,5,0,2023-04-02 09:51:40,,,3.7,hu,hu,Mol Limo
825,Google Play,283f343f-469c-4e79-9796-9c8119a6c1fc,Zoltán Leskó,,"Ahelyett, hogy az új Toyotával bővítették volna a szolgáltatási területüket, inkább két népszerű autótípust kivontak a forgalomból. Biztos fájt rájuk valakiknek a foga, mert sokkal leharcoltabb autókat meg bent tartottak. Az új díjszabás átláthatatlan és -bizonyos speciális eseteket kivéve- jelentős áremelést jelent, amit pont az ellenkezőjeként próbáltak kommunikálni. Az emberek általában nem parkolni veszik ki az autójukat, legalábbis pl. bevásárlást intézni percenként 43 ft-ért nem éri meg.",1,0,2023-04-02 05:35:24,,,,hu,hu,Mol Limo
826,Google Play,89122c40-a8db-436d-8ed1-e8a09f1aca6f,Jenő Lőrincz,,"Én most nem értem,hogy működik ez... pl. A VW UP -nál 43 ft a percdíj... + km díj?(az is rájön???) 181 ft/km??? Azon gondolkodtam hogy ezt az appot használnám GreenGo helyett... de ha ez ilyen drága akkor maradok...",3,1,2023-03-30 23:09:59,,,3.7,hu,hu,Mol Limo
827,Google Play,367c20f0-d94e-4d71-9528-714963ccb796,László Árvay,,"Az alkalmazás jó de az új díjszabás elmebeteg. Míg berlinben km alapon lehet autót bérelni (audi,seat, ID3) addig itt km és percdíj alapon és nagyon drágán. Csökken a napi bérlésben a megtehető km is. Elment valakinek az esze. Pluszban az autók minősége is romlik. Dacia, 200.000km-es opel astrak pl. Hol vannak a Hunydai elektromos konái?",1,5,2023-03-26 20:52:22,,,3.7,hu,hu,Mol Limo
828,Google Play,432dd1e8-1c51-42b4-a5ed-087375cfc845,Zsolt Fekete,,Egy alkalommal nem volt autó az app által megjelölt helyszínen. Pedig a foglalás funkciót is használtam az autóra. Minden más tekintetben meg vagyok elégedve.,4,0,2023-03-23 15:23:45,,,3.7,hu,hu,Mol Limo
829,Google Play,d1018196-06e6-48ad-99dd-42e01911c696,Gábor Krausz,,"Eddig nagyon kedveltem, és rengeteget utaztam vele, mert anyagilag jobban megérte sokkal, mint a taxi. De a mai nappal változtattak a díjszabáson, és bevezettek egy kilométer, plusz percdíj alapú fizetési struktúrát... Hiába vagyok havi előfizető, nagyjából 40%-al kerül többe, mint eddig. Ez nagyon hirtelen lett bevezetve, és nagyon nagy az árkülönbség. Több mint két éven át használtam, és elégedett voltam vele. Eddig a pontig.... Ezzel sikerült átkergetni a konkurenciához. Sajnálom 🙁",1,1,2023-03-22 21:27:11,,,3.7,hu,hu,Mol Limo
830,Google Play,b4bf24a5-fbce-4c76-8b12-98e04411b64f,Edina Hévizi,,"Mindenk,csak ajánlani tudom. Olcsó, szuper autók, és mindig segítőkész és elérhető hajnalban is,ha estleg egy új fajta autót akarsz elindítani!🥰 Jóváírjak,ha bénázol új autóval.",5,0,2023-03-12 02:54:18,,,3.7,hu,hu,Mol Limo
831,Google Play,c23e4e11-3a3f-487a-9c5d-73d7517f88a2,Szabolcs Mizsei,,"Egész hasznos szolgáltatás. Kicsit azért drága és lehetne több zóna. Egy fontos dologra azért szeretném felhívni a szolgáltató figyelmét: nem történt még velem ilyen, de most belefutottam egy olyan esetbe, hogy variálni kellett az utammal, hogy menjek-e, odaérek-e, többször foglaltam, visszamondtam és letiltott 120 percre. Ez eddig oké. VISZONT! Ha már végre valahogy eljutok mégis az autóig, ott állok mellette, lehetne már egy olyan funkció, hogy hely vagy Bluetooth alapján érzékel és beenged..",3,1,2023-03-07 22:09:50,,,3.7,hu,hu,Mol Limo
832,Google Play,84997132-8634-4229-bb98-140ed02d26dd,Barnabás Vida,,"A dokumentumoknál a jogosítvány szelfit sehogy nem fogadja el, így regisztrálni sem tudtam. Használhatatlan.",1,3,2023-03-06 18:43:00,,,3.7,hu,hu,Mol Limo
833,Google Play,48586f95-49a3-4961-a846-28c73a6b494e,Ferenc Balogh,,Nem indul az APP (S22 ultra) és a telefonos ügyfélszolgálat a harmadik almenüben eldobja a hívást! Nehéz megoldani így,1,1,2023-03-05 12:31:08,,,3.7,hu,hu,Mol Limo
834,Google Play,60dcff8a-67d2-4d24-9440-bb0355a8fd20,Attila Barabás,,"Én nagyon szeretem, persze csak az alsó árkategóriás autókat használom leginkább de nagyon jól tud jönni.",5,0,2023-02-25 13:37:00,,,3.7,hu,hu,Mol Limo
835,Google Play,98994bda-ed6d-43d4-8b63-8050f8674880,Hanga Éder,,"Nagyon hasznos, nem olcsó",4,0,2023-02-22 16:20:14,,,3.7,hu,hu,Mol Limo
836,Google Play,c1128616-c0c8-4f91-8326-030958183d85,György Zslebics,,Nothing Phone 1 re nem tölt be az alkalmazás a sokadik újratelepítés után sem,4,3,2023-02-15 08:15:51,,,3.7,hu,hu,Mol Limo
837,Google Play,c08e464a-253a-4b0b-beec-d3673f87001d,István Baczakó,,"Nem nyílik meg az alkalmazás, csak tölt folyamatosan",1,1,2023-02-10 15:24:40,,,3.6,hu,hu,Mol Limo
838,Google Play,aec6f9f0-a6b0-4b3a-9948-7f5e9c595e2d,Andor Sipos,,"Vajon mennyire nehéz lefejleszteni, hogy ha Androidon 2x megnyomjuk a vissza gombot, kilépjen a programból?",5,0,2023-02-05 09:45:04,,,3.6,hu,hu,Mol Limo
839,Google Play,e241bb2d-c112-42b0-84b5-9a997ff92a53,Nika8339,,"Remek a limo autókkal közlekedni, minden elvárásnak eleget tesznek, és jó autók. A szolgáltatás jól működik, az ügyfélszolgálat is nagyon kedves és segítőkész. 👌",4,0,2023-02-02 19:00:50,,,3.6,hu,hu,Mol Limo
840,Google Play,e8e76938-3bb4-4160-951d-2547da94723b,Tamás Szöllősy,,A legjobban megérő autómegosztó. Jó kis autókkal.,5,2,2023-01-29 23:08:44,,,3.6,hu,hu,Mol Limo
841,Google Play,0e0d7656-66b0-409a-b060-8a9656f03b65,Szabolcs Polgár,,"Nem lehet használni, lefagy az első oldalon",1,1,2023-01-29 13:17:43,,,3.6,hu,hu,Mol Limo
842,Google Play,42824f10-75ca-4870-a5cd-827633b66c88,Kristof Gatfalvi,,Aki ezt az alkalmazást írta remélem legóba lép.,1,2,2023-01-27 20:41:01,,,3.6,hu,hu,Mol Limo
843,Google Play,c595a1f6-b003-473c-8834-ef1c537023d0,Tamás Tomori,,Remek iényelmes,5,0,2023-01-24 11:04:26,,,,hu,hu,Mol Limo
844,Google Play,b1b2d7ad-b4f2-493d-b2d8-5bb26f99c6d3,Andras Zabeczki,,Samsung S22 nem működik az app!!!,1,1,2023-01-19 08:07:18,,,3.6,hu,hu,Mol Limo
845,Google Play,62120423-1184-4fd7-a1b4-d44f4999bcce,Attila Marosi,,Van mit még tanulni!,1,1,2023-01-18 18:26:56,,,3.6,hu,hu,Mol Limo
846,Google Play,74804dc3-e1a8-4cba-9f4a-13160244205c,Kővári Gábor,,Galaxy Note 10+: semmi!,1,1,2023-01-13 16:24:33,,,3.6,hu,hu,Mol Limo
847,Google Play,dde02610-bdbf-49b3-81c1-01543dd7b59f,Balázs Vida,,S22 telefonon nem indul el az alkalmazás,1,2,2023-01-10 14:37:49,,,3.6,hu,hu,Mol Limo
848,Google Play,27df097f-8e13-45dd-bce7-10321c6c5036,Zoltán Szekér,,Nem csak s22 de meg S9 duos on sem tölt be az app kifagy a logóval... kérném javítani Gold ügyfél.. köszönöm,1,1,2023-01-10 09:25:35,,,3.6,hu,hu,Mol Limo
849,Google Play,55b74b74-ea08-4cd2-ae18-7d12958a007e,Andrea Csapo,,A frissítés óta nem tölt be. 😖,1,2,2023-01-04 10:40:23,,,3.6,hu,hu,Mol Limo
850,Google Play,c440b452-2b5c-4d68-9784-a235596d0ed7,Barbara Szőllősi,,"S22 készüléken nem tölt be, sokadik un- és reinstalláció után sem!",1,7,2022-12-31 19:40:38,,,3.6,hu,hu,Mol Limo
851,Google Play,7951c1af-dd03-47b7-bf7a-a0ac800d7584,Etelka Büti,,Nem tölt be az alkalmazás hetek óta,1,10,2022-12-24 14:36:58,,,3.6,hu,hu,Mol Limo
852,Google Play,7621e02e-3e14-4c6d-a828-399910cf05f8,Zsombor Zsoldos,,"Regisztrációkor a WILTVTGG kóddal 4490 Ft értékű kreditet kapsz, melyet teljes egészében levezethesz!",5,2,2022-12-24 09:20:21,,,3.6,hu,hu,Mol Limo
853,Google Play,b76a557c-4992-45a1-a127-47c825f182d7,Kristóf Gordon Dér,,"Sok szempontból jobb. De ez a körbe fotózás, meg hogy rossz helyen mutatja a az autót azért az elég kellemetlen",4,1,2022-12-08 20:36:10,,,3.6,hu,hu,Mol Limo
854,Google Play,90a2fd0b-f784-4cac-b616-2070726bd140,Dániel Eörsi,,"Körülményes és sokáig tölt, de működik",3,2,2022-11-21 20:41:30,,,3.6,hu,hu,Mol Limo
855,Google Play,9ede7d8d-d0ab-4121-a937-1b381bb26de7,Balázs Mészáros,,"JAVITÁST! Samsung Galaxy S22-őn nem indul az alkalmazást, csak a betöltő képernyő jelenik meg és azt mutatja semmi több.",1,4,2022-11-21 12:06:19,,,3.6,hu,hu,Mol Limo
856,Google Play,4d9ba11c-82cb-4e62-9439-78b7ee010b3a,T K,,"Minden frissítésel egyre rosszabb. A kulcsérzékelőkkel egyre több a gond és macerás bezárni. Sok időt vesz el az is, hogy mindenről képet kell csinálni, holott a korábban jelentett higák láthatóak az appon. Régen jobb volt, mint a greengo de most már fordítva van.",3,1,2022-11-19 06:53:06,,,3.6,hu,hu,Mol Limo
857,Google Play,d8af2fd1-78b4-4a69-b45c-0937cfc68b71,Máté Melicher,,"Nagyon rossz, hogy néha lefagy az alkalmazás, néha internetet keres (miközbe megy a telefonon) és egyszerűen használhatatlan. Viszont amikor fut, akkor nagyon hasznos és jól kezelhető",2,1,2022-11-17 15:57:54,,,3.6,hu,hu,Mol Limo
858,Google Play,b3a0a981-e786-4ddb-a308-a3719f31ecea,Lajos Csikos,,Nagyon klassz!,5,0,2022-11-12 14:41:30,,,,hu,hu,Mol Limo
